date,city,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,pressure,AQI
2024-05-30,Chennai,41.95,86.31,18.49,7.61,0.489,23.1,18.6,70.0,7.9,1004.4,63.3
2024-05-30,Hyderabad,35.47,94.62,31.9,7.74,0.981,25.8,18.5,36.9,4.9,1015.9,53.0
2024-05-30,Ahmedabad,65.42,82.85,36.65,11.52,1.065,27.95,31.5,47.1,8.9,996.8,96.2
2024-05-30,Pune,59.48,103.09,23.28,7.24,0.48,18.27,33.5,74.0,8.5,1005.8,89.2
2024-05-31,Delhi,108.06,199.61,43.61,16.0,1.3,19.17,28.5,69.9,4.9,1015.8,160.0
2024-05-31,Mumbai,44.07,81.74,30.56,6.51,0.607,35.56,21.6,59.3,1.0,1013.1,69.2
2024-05-31,Bengaluru,47.55,79.12,19.76,5.51,0.538,28.66,33.2,46.4,4.6,1011.4,75.4
2024-05-31,Kolkata,58.21,99.9,40.85,12.93,0.97,24.71,24.6,69.9,1.2,1007.6,89.3
2024-05-31,Chennai,45.94,61.68,25.1,6.64,0.703,25.32,19.2,48.1,8.6,1003.9,67.9
2024-05-31,Hyderabad,58.51,105.74,36.45,6.57,0.61,27.46,30.0,57.3,9.0,1004.2,85.4
2024-05-31,Ahmedabad,47.18,129.73,26.21,9.67,0.88,22.79,20.7,41.7,6.6,996.2,66.4
2024-05-31,Pune,59.82,65.25,30.84,8.04,0.48,33.91,20.5,81.0,7.9,1013.6,86.6
2024-06-01,Delhi,108.83,176.22,35.5,11.89,1.285,30.99,32.5,42.3,2.0,1007.2,166.9
2024-06-01,Mumbai,40.93,94.25,43.94,8.84,0.649,33.68,33.1,53.1,2.8,1001.8,57.0
2024-06-01,Bengaluru,36.69,83.12,31.78,4.87,0.656,33.62,25.0,65.3,7.9,1012.5,51.3
2024-06-01,Kolkata,81.77,149.72,44.03,11.09,1.078,18.87,28.8,49.4,7.2,1005.5,118.0
2024-06-01,Chennai,31.44,60.64,31.49,6.02,0.738,24.18,25.1,58.2,7.5,1016.2,45.2
2024-06-01,Hyderabad,47.74,76.18,26.33,10.79,0.77,23.63,33.7,69.4,6.6,1016.3,72.7
2024-06-01,Ahmedabad,69.91,115.41,31.71,7.7,0.845,25.34,27.3,66.6,3.0,1001.9,102.6
2024-06-01,Pune,44.54,85.69,24.9,9.51,0.846,27.37,24.3,50.3,7.6,1007.4,65.9
2024-06-02,Delhi,94.85,170.34,51.21,14.8,1.469,21.34,31.9,49.8,6.5,1004.0,142.7
2024-06-02,Mumbai,49.32,110.22,35.67,6.83,0.868,36.43,29.5,45.3,7.3,1014.3,70.8
2024-06-02,Bengaluru,41.63,67.88,23.05,6.74,0.513,26.36,27.7,42.3,5.8,1001.6,67.1
2024-06-02,Kolkata,90.87,164.52,25.06,8.3,1.179,34.9,26.2,84.5,5.7,1002.1,137.0
2024-06-02,Chennai,34.83,59.0,24.39,9.86,0.719,26.49,25.0,41.0,2.4,1003.9,55.3
2024-06-02,Hyderabad,34.25,102.71,25.78,8.75,0.659,31.9,34.7,69.3,2.6,1015.6,52.0
2024-06-02,Ahmedabad,45.0,99.73,34.71,8.84,0.814,22.75,29.1,63.5,3.1,1008.2,70.9
2024-06-02,Pune,40.34,87.74,24.97,6.36,0.805,32.76,21.7,65.8,8.6,998.0,62.9
2024-06-03,Delhi,142.24,153.84,46.36,9.66,1.437,23.3,26.3,43.3,2.4,1000.8,209.4
2024-06-03,Mumbai,46.59,82.76,35.62,9.01,0.713,21.58,19.8,39.1,6.7,1005.7,72.3
2024-06-03,Bengaluru,35.6,72.69,25.24,6.97,0.514,32.64,26.8,74.5,5.2,1003.1,53.4
2024-06-03,Kolkata,81.81,153.37,37.98,9.42,1.049,28.1,30.6,53.9,7.3,1000.6,120.9
2024-06-03,Chennai,40.08,68.58,22.3,6.41,0.721,26.35,18.4,81.8,3.0,1011.3,59.6
2024-06-03,Hyderabad,55.17,79.33,26.99,7.89,0.761,30.66,34.4,39.5,3.0,1001.0,81.4
2024-06-03,Ahmedabad,82.76,109.08,25.88,12.36,0.924,31.3,32.6,77.3,8.8,1004.0,126.8
2024-06-03,Pune,38.45,106.21,21.19,8.55,0.496,17.25,34.8,57.7,3.3,1014.9,55.5
2024-06-04,Delhi,138.08,149.49,41.47,12.91,0.999,20.21,18.9,67.7,7.3,1017.0,211.5
2024-06-04,Mumbai,44.51,96.19,43.02,10.51,0.644,34.89,21.5,70.6,1.5,998.2,69.9
2024-06-04,Bengaluru,30.88,52.66,26.59,7.86,0.675,18.05,34.8,47.3,1.1,1014.8,49.0
2024-06-04,Kolkata,77.11,90.83,35.8,7.49,0.73,16.61,20.8,41.6,7.9,1014.4,116.4
2024-06-04,Chennai,36.87,68.43,20.53,5.86,0.577,30.03,31.6,38.4,4.0,996.0,54.9
2024-06-04,Hyderabad,55.13,94.05,27.88,8.71,0.721,26.52,35.3,82.2,3.8,1009.3,84.9
2024-06-04,Ahmedabad,73.29,127.18,32.75,9.63,0.852,28.99,32.5,45.3,5.8,1004.1,107.9
2024-06-04,Pune,54.19,80.53,25.96,7.07,0.604,19.73,18.3,56.8,6.1,999.2,84.9
2024-06-05,Delhi,129.76,205.19,50.93,11.24,1.008,18.39,22.1,57.0,4.9,1006.3,194.3
2024-06-05,Mumbai,67.93,91.44,32.28,6.21,0.971,36.89,34.6,49.8,1.4,1006.2,100.8
2024-06-05,Bengaluru,41.77,65.28,28.8,6.21,0.599,24.54,34.8,78.4,4.8,1003.8,59.6
2024-06-05,Kolkata,95.87,101.94,46.24,8.03,1.053,21.21,18.4,45.9,5.2,996.5,142.8
2024-06-05,Chennai,50.11,78.83,27.36,6.66,0.497,27.37,20.2,56.9,4.9,1012.8,70.5
2024-06-05,Hyderabad,54.58,96.66,30.93,6.29,0.98,35.01,24.8,68.0,4.5,1011.9,79.5
2024-06-05,Ahmedabad,50.06,138.01,24.42,9.49,0.796,18.37,23.5,82.7,2.6,1008.5,74.3
2024-06-05,Pune,60.97,67.23,28.84,6.53,0.85,15.61,19.2,77.9,3.1,1006.6,87.1
2024-06-06,Delhi,108.4,230.04,58.67,12.7,0.89,29.03,34.2,65.8,8.8,1014.7,167.2
2024-06-06,Mumbai,47.23,96.79,41.94,10.1,0.687,31.69,27.5,68.4,7.7,1009.0,72.7
2024-06-06,Bengaluru,45.28,79.35,23.04,8.08,0.571,20.44,34.9,50.0,8.8,1017.8,63.4
2024-06-06,Kolkata,80.71,150.58,30.51,12.18,0.966,33.17,21.9,82.8,4.7,999.4,117.0
2024-06-06,Chennai,43.58,74.11,29.21,7.28,0.611,17.95,20.9,59.1,8.4,997.5,63.5
2024-06-06,Hyderabad,57.67,81.72,35.37,6.74,0.753,16.24,34.9,40.9,2.9,1015.3,86.4
2024-06-06,Ahmedabad,81.28,116.36,30.47,12.34,0.741,31.57,21.0,43.0,3.6,1004.3,117.7
2024-06-06,Pune,38.21,100.11,19.78,7.84,0.677,17.52,35.5,75.4,6.2,1017.8,52.3
2024-06-07,Delhi,89.12,139.25,60.32,11.73,1.323,37.84,24.4,63.6,1.3,1015.6,132.0
2024-06-07,Mumbai,39.97,98.15,43.96,9.08,0.913,21.11,21.1,54.5,8.9,998.4,60.9
2024-06-07,Bengaluru,40.9,69.06,32.62,5.92,0.44,27.12,22.7,67.2,6.6,998.1,62.4
2024-06-07,Kolkata,85.18,91.7,43.24,11.21,1.044,32.45,24.5,60.4,3.3,1011.5,126.8
2024-06-07,Chennai,50.33,67.92,32.91,6.77,0.609,21.4,20.7,42.8,1.6,1008.9,71.7
2024-06-07,Hyderabad,35.75,82.39,23.49,6.32,0.889,29.9,28.4,70.9,4.5,998.7,55.1
2024-06-07,Ahmedabad,80.68,113.96,34.0,12.88,0.702,28.38,18.6,42.8,2.5,997.5,116.3
2024-06-07,Pune,61.8,72.36,22.77,7.64,0.745,23.87,30.8,51.2,2.1,1003.2,97.4
2024-06-08,Delhi,105.35,158.66,58.4,13.26,1.333,18.18,32.1,82.7,4.3,1006.7,162.9
2024-06-08,Mumbai,43.59,115.05,28.7,9.03,0.975,37.12,31.0,55.9,7.2,1009.9,67.5
2024-06-08,Bengaluru,45.14,62.82,19.08,6.73,0.711,25.02,21.8,51.6,6.3,1012.2,67.8
2024-06-08,Kolkata,77.92,157.3,46.27,10.89,0.998,24.65,35.1,75.0,4.6,1011.8,117.3
2024-06-08,Chennai,43.49,93.14,18.53,6.88,0.642,29.74,32.3,58.7,8.0,1016.4,69.4
2024-06-08,Hyderabad,49.8,71.28,26.45,8.96,0.742,21.85,29.7,36.9,2.8,1015.9,72.2
2024-06-08,Ahmedabad,54.78,112.54,23.4,12.97,0.824,26.61,25.7,82.9,7.4,1002.0,85.3
2024-06-08,Pune,52.42,80.75,28.08,9.73,0.8,28.91,23.5,65.0,1.4,1017.8,75.8
2024-06-09,Delhi,121.19,155.75,35.98,10.72,1.539,31.46,23.9,62.3,2.6,1011.1,177.6
2024-06-09,Mumbai,60.12,118.55,24.22,6.61,0.879,22.58,29.8,68.6,4.3,1015.9,87.2
2024-06-09,Bengaluru,30.54,51.58,34.25,6.02,0.61,25.97,19.2,84.1,8.0,1014.8,40.8
2024-06-09,Kolkata,64.55,148.82,42.01,12.92,1.196,17.96,26.1,41.1,7.1,1013.1,96.5
2024-06-09,Chennai,32.86,88.89,22.11,5.74,0.798,23.83,25.0,44.5,8.6,1012.0,53.4
2024-06-09,Hyderabad,50.13,108.94,34.51,11.01,0.61,22.72,27.4,69.5,2.6,1017.8,77.8
2024-06-09,Ahmedabad,58.07,99.9,30.15,11.77,0.648,29.29,32.6,45.6,2.5,1010.0,89.8
2024-06-09,Pune,58.58,62.91,36.35,6.4,0.744,34.59,26.9,73.5,4.1,1010.1,84.9
2024-06-10,Delhi,80.13,173.46,32.83,11.64,1.538,40.41,29.7,55.8,7.7,1017.3,123.8
2024-06-10,Mumbai,41.5,112.74,35.93,8.81,0.589,19.84,26.9,84.8,6.8,1003.5,63.5
2024-06-10,Bengaluru,27.52,81.68,24.21,6.03,0.71,20.87,33.5,37.7,3.4,1017.2,37.6
2024-06-10,Kolkata,65.41,118.29,28.27,9.22,0.886,17.15,27.6,38.8,3.5,1002.6,93.3
2024-06-10,Chennai,54.77,72.4,28.74,9.35,0.856,29.22,33.3,53.1,1.8,1001.8,80.5
2024-06-10,Hyderabad,57.64,68.81,24.61,10.03,0.642,21.35,33.1,62.5,5.3,1014.9,89.6
2024-06-10,Ahmedabad,65.62,115.63,35.99,8.96,0.877,24.3,34.1,72.6,1.3,1016.2,97.6
2024-06-10,Pune,55.83,73.22,20.51,5.67,0.863,27.84,19.9,58.8,4.8,1003.9,84.2
2024-06-11,Delhi,94.87,188.23,48.47,15.0,0.892,22.04,29.7,63.5,7.9,1009.9,137.5
2024-06-11,Mumbai,45.92,105.18,27.26,10.83,0.932,28.22,35.8,35.3,5.2,1002.0,71.8
2024-06-11,Bengaluru,44.59,55.25,27.98,5.0,0.492,28.34,21.5,61.4,3.8,1004.9,67.8
2024-06-11,Kolkata,95.35,111.26,30.32,12.38,0.724,24.34,29.7,59.9,8.8,1004.9,139.9
2024-06-11,Chennai,36.2,62.74,20.67,8.3,0.525,30.69,20.4,37.0,9.0,1012.4,56.6
2024-06-11,Hyderabad,51.91,66.28,24.72,10.84,0.799,29.16,30.9,76.5,1.1,998.4,74.9
2024-06-11,Ahmedabad,50.15,125.37,37.83,12.46,0.761,26.94,29.9,69.0,4.5,1000.4,76.6
2024-06-11,Pune,42.03,77.51,34.28,9.29,0.746,25.79,35.1,56.9,3.0,1005.5,59.6
2024-06-12,Delhi,129.16,214.24,53.72,12.94,0.979,20.65,23.2,49.2,2.4,1012.9,193.5
2024-06-12,Mumbai,63.96,69.11,33.07,7.5,0.638,21.3,33.5,77.0,8.7,1001.9,95.7
2024-06-12,Bengaluru,36.83,53.05,31.79,7.39,0.554,34.73,27.9,67.1,2.2,1001.9,54.0
2024-06-12,Kolkata,65.25,96.81,43.45,10.3,0.829,24.0,19.1,82.9,1.9,1015.8,95.4
2024-06-12,Chennai,35.98,102.92,32.1,9.28,0.71,36.17,34.6,66.4,8.8,996.1,58.6
2024-06-12,Hyderabad,41.91,94.67,30.71,8.85,0.536,19.62,20.0,50.3,7.1,1001.5,65.9
2024-06-12,Ahmedabad,67.05,119.04,35.59,13.02,0.883,25.68,24.8,66.2,8.1,1003.1,104.1
2024-06-12,Pune,46.62,98.21,28.6,7.62,0.652,27.3,30.4,40.2,8.2,1001.1,73.6
2024-06-13,Delhi,90.94,169.11,60.66,9.48,1.319,41.42,25.9,41.8,6.9,1000.8,132.4
2024-06-13,Mumbai,47.18,116.96,32.15,11.01,0.831,36.73,34.1,39.7,8.4,1009.5,66.7
2024-06-13,Bengaluru,32.52,72.01,31.22,8.59,0.503,24.52,23.0,43.4,7.1,1012.0,53.0
2024-06-13,Kolkata,76.02,165.16,42.03,12.57,0.711,26.08,22.1,63.8,1.0,1011.3,118.4
2024-06-13,Chennai,48.96,83.48,20.36,8.75,0.876,28.55,30.0,44.6,7.6,1001.2,68.9
2024-06-13,Hyderabad,37.76,101.69,24.35,7.45,0.564,24.95,29.1,36.6,6.8,1011.9,55.3
2024-06-13,Ahmedabad,73.56,127.81,38.79,9.78,0.946,36.74,20.9,53.9,2.4,996.8,107.1
2024-06-13,Pune,61.49,80.94,21.06,6.08,0.506,24.23,25.8,70.0,2.3,1011.7,94.4
2024-06-14,Delhi,135.95,181.81,58.0,13.45,1.52,32.05,23.9,57.7,7.6,1009.1,205.5
2024-06-14,Mumbai,45.82,90.64,27.31,10.22,0.74,23.87,28.9,81.3,7.4,1014.4,65.7
2024-06-14,Bengaluru,33.56,79.12,26.63,5.13,0.624,30.93,20.3,37.7,6.9,1007.7,53.9
2024-06-14,Kolkata,79.26,119.44,38.91,11.5,1.113,16.7,21.2,78.8,7.4,1001.3,114.4
2024-06-14,Chennai,51.64,82.87,18.98,7.83,0.51,27.54,19.7,48.1,5.4,1014.2,72.9
2024-06-14,Hyderabad,46.48,102.23,23.32,9.98,0.856,17.46,20.7,57.1,4.4,1009.9,65.5
2024-06-14,Ahmedabad,73.7,107.91,35.81,13.22,0.767,18.17,18.2,36.4,6.3,996.5,113.6
2024-06-14,Pune,36.63,75.95,32.38,9.06,0.715,17.32,21.4,82.7,1.8,1013.2,55.3
2024-06-15,Delhi,101.98,209.29,53.72,13.55,1.347,41.72,23.6,68.6,7.4,1007.1,150.9
2024-06-15,Mumbai,48.36,74.39,34.93,6.7,0.842,28.9,23.2,61.1,7.1,999.3,75.8
2024-06-15,Bengaluru,33.41,72.96,19.73,6.31,0.431,23.69,18.5,65.0,1.0,1001.7,47.6
2024-06-15,Kolkata,69.4,115.37,32.73,10.3,0.952,24.03,28.1,46.8,2.2,1001.9,101.4
2024-06-15,Chennai,37.95,88.57,23.45,9.13,0.796,24.31,18.8,70.7,6.0,997.2,54.0
2024-06-15,Hyderabad,44.23,103.16,30.79,9.1,0.897,15.95,29.2,66.8,8.5,1016.3,63.2
2024-06-15,Ahmedabad,47.09,95.11,23.52,7.89,0.795,36.77,20.2,62.8,5.2,996.1,71.9
2024-06-15,Pune,43.62,103.2,22.62,9.71,0.679,34.96,27.3,53.9,7.1,1007.6,61.1
2024-06-16,Delhi,95.11,141.54,34.56,14.25,1.275,25.08,21.1,63.6,6.4,1012.1,141.7
2024-06-16,Mumbai,43.93,79.07,32.36,9.61,0.705,33.05,27.5,45.7,3.5,1013.1,61.7
2024-06-16,Bengaluru,46.82,81.14,23.8,8.77,0.556,22.09,31.5,72.9,7.9,996.9,69.3
2024-06-16,Kolkata,64.06,140.94,32.27,11.32,0.819,35.55,34.4,36.2,1.7,1004.3,95.2
2024-06-16,Chennai,36.88,70.6,26.66,9.09,0.682,36.03,31.9,71.5,3.9,1008.2,55.3
2024-06-16,Hyderabad,37.73,109.6,26.74,10.91,0.749,32.9,19.1,69.4,1.3,1011.1,52.2
2024-06-16,Ahmedabad,77.25,93.18,40.37,8.42,0.985,25.64,32.9,47.9,3.5,1011.6,114.8
2024-06-16,Pune,42.49,66.71,21.35,5.79,0.721,26.55,31.0,74.4,5.4,1009.3,60.7
2024-06-17,Delhi,116.69,192.52,38.28,10.58,1.122,25.75,22.1,79.1,7.8,1011.9,179.6
2024-06-17,Mumbai,69.11,99.78,34.1,9.82,0.686,25.52,26.3,60.0,4.3,1008.2,107.3
2024-06-17,Bengaluru,47.24,48.04,22.06,8.11,0.773,15.59,19.9,73.9,1.9,998.8,71.8
2024-06-17,Kolkata,95.98,107.95,33.07,10.03,1.049,21.09,23.1,84.0,2.0,1011.9,143.1
2024-06-17,Chennai,29.83,86.62,21.12,7.04,0.799,19.09,19.0,50.6,1.6,998.7,45.0
2024-06-17,Hyderabad,54.38,74.13,30.45,7.1,0.718,25.53,33.1,64.3,7.1,1005.0,78.3
2024-06-17,Ahmedabad,72.28,139.78,34.37,10.24,0.632,27.87,24.0,55.9,1.7,1016.5,110.4
2024-06-17,Pune,61.93,74.49,28.38,7.22,0.781,32.86,29.3,73.9,3.7,1006.8,91.9
2024-06-18,Delhi,106.22,209.64,34.03,14.23,0.916,21.09,32.0,35.9,1.3,1000.2,164.2
2024-06-18,Mumbai,55.92,76.85,31.77,10.46,0.576,36.32,18.5,42.7,4.6,1003.0,86.3
2024-06-18,Bengaluru,29.07,54.76,22.61,8.42,0.544,31.35,27.2,44.2,5.6,1006.7,47.1
2024-06-18,Kolkata,73.03,132.19,44.32,10.94,1.206,32.89,23.2,83.2,1.9,1002.7,110.1
2024-06-18,Chennai,49.99,104.26,29.79,6.93,0.573,34.84,34.4,71.8,5.2,1005.0,72.1
2024-06-18,Hyderabad,50.82,90.84,23.04,6.47,0.706,29.98,18.3,76.1,5.1,1017.9,77.0
2024-06-18,Ahmedabad,47.11,96.53,33.74,12.86,0.959,27.91,22.6,75.4,4.2,1009.2,71.4
2024-06-18,Pune,64.54,80.96,30.15,9.06,0.831,29.26,32.9,67.1,7.1,1012.4,98.6
2024-06-19,Delhi,127.81,216.44,35.24,12.92,0.937,36.8,28.4,66.8,5.6,999.2,192.4
2024-06-19,Mumbai,48.43,108.78,41.9,8.85,0.899,35.99,35.2,79.5,1.9,1014.5,75.7
2024-06-19,Bengaluru,31.89,79.45,31.71,6.51,0.618,34.21,19.0,66.1,1.2,1008.3,44.4
2024-06-19,Kolkata,82.94,124.22,33.94,12.6,1.015,19.22,21.9,63.1,9.0,1001.0,125.5
2024-06-19,Chennai,38.06,88.63,31.74,8.34,0.843,27.44,29.8,63.1,1.1,1014.0,54.9
2024-06-19,Hyderabad,32.81,77.08,28.1,9.33,0.986,34.37,28.2,56.7,1.2,1013.7,52.1
2024-06-19,Ahmedabad,60.16,127.94,33.16,8.04,0.932,19.57,27.9,63.6,3.8,1009.9,94.5
2024-06-19,Pune,42.33,88.15,33.25,5.81,0.815,33.95,31.8,75.4,3.5,1003.4,67.7
2024-06-20,Delhi,85.32,215.27,54.53,11.97,0.939,32.1,31.9,77.5,3.2,1015.8,131.5
2024-06-20,Mumbai,66.27,74.66,39.15,5.95,0.842,28.31,28.8,80.4,4.1,1018.0,95.6
2024-06-20,Bengaluru,49.26,63.4,22.34,5.09,0.486,27.24,32.8,76.2,1.2,1016.8,72.6
2024-06-20,Kolkata,56.12,138.84,26.71,10.99,0.696,30.94,19.0,55.4,2.4,1009.8,81.1
2024-06-20,Chennai,44.6,78.0,24.14,6.01,0.774,20.96,23.0,35.8,5.0,1005.7,64.7
2024-06-20,Hyderabad,37.28,95.93,28.84,6.66,0.721,33.55,30.1,64.8,3.8,1008.2,51.8
2024-06-20,Ahmedabad,78.0,125.42,38.62,12.79,1.066,40.18,28.2,81.6,1.5,1013.1,112.2
2024-06-20,Pune,64.36,93.91,24.06,9.81,0.557,25.04,19.6,41.6,8.5,1003.9,100.8
2024-06-21,Delhi,90.78,223.03,43.98,12.5,1.495,29.14,21.7,84.8,8.3,1010.9,132.0
2024-06-21,Mumbai,44.09,86.76,28.26,8.1,0.914,38.74,23.7,58.4,5.4,1017.5,64.9
2024-06-21,Bengaluru,31.14,65.86,33.59,6.98,0.526,26.85,31.1,43.4,5.6,997.1,50.4
2024-06-21,Kolkata,67.05,92.54,42.5,9.78,0.814,16.7,26.1,69.1,7.7,1004.8,100.9
2024-06-21,Chennai,53.41,100.37,29.19,7.65,0.685,35.97,19.4,76.7,6.1,1015.3,84.1
2024-06-21,Hyderabad,49.25,101.69,22.65,6.94,0.774,35.85,21.1,62.3,6.9,1006.8,76.2
2024-06-21,Ahmedabad,67.82,92.86,30.87,12.2,1.041,29.91,33.8,77.4,2.4,1011.0,99.9
2024-06-21,Pune,36.59,71.17,32.26,9.76,0.485,31.94,28.6,71.0,4.4,1011.0,59.8
2024-06-22,Delhi,107.42,199.93,44.02,16.1,1.001,27.72,32.0,42.3,7.3,1004.0,156.2
2024-06-22,Mumbai,56.6,70.18,40.95,6.87,0.824,24.14,20.9,84.6,6.4,1010.5,80.0
2024-06-22,Bengaluru,34.46,87.95,34.33,7.56,0.561,18.01,19.3,67.6,8.5,997.6,52.4
2024-06-22,Kolkata,68.58,119.69,34.77,10.78,0.677,27.89,31.9,48.4,4.4,1009.4,100.8
2024-06-22,Chennai,43.69,57.31,20.27,9.45,0.491,23.35,18.6,65.3,6.8,1010.6,66.0
2024-06-22,Hyderabad,60.07,90.01,33.17,8.54,0.669,18.3,33.9,51.9,6.9,1007.3,91.4
2024-06-22,Ahmedabad,69.38,96.15,31.37,10.48,0.829,36.2,34.4,69.8,4.5,1003.9,100.9
2024-06-22,Pune,63.09,79.98,26.21,6.25,0.79,29.26,18.5,65.8,3.2,1013.2,99.3
2024-06-23,Delhi,81.56,192.19,60.03,12.71,1.213,27.23,20.7,66.2,8.3,1007.1,124.5
2024-06-23,Mumbai,43.78,112.24,30.33,8.89,0.762,33.59,32.2,61.6,6.5,996.0,67.1
2024-06-23,Bengaluru,42.43,79.93,25.06,7.6,0.732,28.27,33.6,72.8,4.1,1012.0,62.0
2024-06-23,Kolkata,74.51,92.18,39.41,8.17,1.159,19.26,31.4,77.6,3.1,1000.0,112.0
2024-06-23,Chennai,41.5,75.62,20.0,9.15,0.725,20.21,22.4,82.6,6.5,1012.3,65.7
2024-06-23,Hyderabad,54.87,101.85,24.79,10.75,0.786,34.35,28.3,40.2,4.2,1001.7,84.2
2024-06-23,Ahmedabad,79.66,89.72,37.37,11.56,1.07,21.53,35.0,54.5,8.7,999.8,124.0
2024-06-23,Pune,42.48,94.92,25.41,8.15,0.756,17.73,33.5,82.0,1.8,1011.6,62.4
2024-06-24,Delhi,79.05,194.12,47.28,16.24,1.511,31.41,18.3,51.0,4.9,1011.0,121.8
2024-06-24,Mumbai,46.11,76.34,36.61,6.56,0.846,28.28,28.4,81.3,1.9,1006.6,69.0
2024-06-24,Bengaluru,27.85,68.88,30.54,7.13,0.513,15.75,33.1,45.5,3.5,1003.2,41.3
2024-06-24,Kolkata,68.55,114.32,27.29,11.6,0.86,34.03,32.7,58.8,7.8,1007.5,100.2
2024-06-24,Chennai,40.62,97.78,18.55,9.76,0.584,34.49,30.5,67.2,1.9,1016.9,63.9
2024-06-24,Hyderabad,33.71,77.55,28.98,9.09,0.971,18.14,28.7,58.6,1.5,1012.1,46.9
2024-06-24,Ahmedabad,62.91,95.36,25.13,12.31,0.864,37.27,24.3,43.1,2.1,1003.3,97.5
2024-06-24,Pune,60.47,81.34,20.62,6.84,0.791,26.13,32.3,57.5,4.5,1002.6,87.4
2024-06-25,Delhi,110.02,161.14,42.19,14.59,1.311,30.99,24.1,64.4,8.7,1013.5,163.2
2024-06-25,Mumbai,62.3,99.88,27.43,6.61,0.975,37.19,35.4,75.6,4.4,1003.3,89.8
2024-06-25,Bengaluru,46.31,83.61,19.74,8.03,0.549,19.59,29.7,46.6,8.7,998.9,73.2
2024-06-25,Kolkata,94.08,152.52,42.11,12.46,0.693,15.72,24.1,36.7,2.6,1009.9,141.7
2024-06-25,Chennai,34.39,61.39,22.49,9.26,0.69,24.47,28.6,84.8,4.9,1007.0,55.1
2024-06-25,Hyderabad,60.51,70.83,28.84,9.2,0.738,35.35,29.6,42.5,1.1,1004.1,90.9
2024-06-25,Ahmedabad,72.88,88.47,29.76,8.42,1.084,29.6,32.5,43.6,5.3,1014.0,111.7
2024-06-25,Pune,41.53,62.71,23.0,6.01,0.819,15.75,23.5,39.6,4.0,996.2,58.2
2024-06-26,Delhi,93.58,153.05,37.22,14.41,1.164,18.58,21.0,58.6,5.1,997.9,139.9
2024-06-26,Mumbai,64.76,115.93,33.59,7.59,0.878,24.94,29.3,59.2,4.0,1015.0,101.6
2024-06-26,Bengaluru,34.24,72.84,27.38,7.92,0.656,24.07,34.2,62.7,6.8,1004.6,51.9
2024-06-26,Kolkata,61.89,122.87,27.58,10.01,0.69,29.9,21.6,74.4,6.8,1016.4,94.4
2024-06-26,Chennai,54.4,102.88,32.02,6.85,0.546,28.66,28.2,65.7,6.9,1015.4,86.2
2024-06-26,Hyderabad,53.28,100.27,32.56,8.93,0.829,20.51,27.9,46.8,2.3,1010.4,81.9
2024-06-26,Ahmedabad,53.98,115.65,39.95,8.38,0.879,24.55,25.5,59.5,6.2,1012.2,84.8
2024-06-26,Pune,42.4,100.72,24.51,9.68,0.709,21.03,22.6,75.5,7.2,1009.4,65.8
2024-06-27,Delhi,89.31,172.81,55.86,15.51,1.146,22.48,21.1,38.5,1.4,1001.4,138.0
2024-06-27,Mumbai,54.21,95.01,33.95,6.52,0.761,36.86,23.9,64.0,5.5,1016.1,78.7
2024-06-27,Bengaluru,30.2,80.74,31.32,5.16,0.7,22.94,32.2,78.1,5.4,999.8,49.1
2024-06-27,Kolkata,65.73,131.65,37.98,12.89,1.151,26.39,27.1,63.4,3.8,1000.6,101.0
2024-06-27,Chennai,47.73,74.56,25.72,6.2,0.736,24.72,19.1,76.9,7.0,1017.9,74.3
2024-06-27,Hyderabad,38.39,73.68,26.22,10.65,0.832,32.55,33.4,63.7,1.9,997.5,60.9
2024-06-27,Ahmedabad,50.86,91.28,36.72,12.64,1.037,17.93,20.7,63.9,7.2,1012.1,77.2
2024-06-27,Pune,46.36,60.73,24.73,7.55,0.743,30.89,21.5,65.6,2.6,996.1,68.7
2024-06-28,Delhi,108.52,147.49,49.37,9.64,1.524,21.48,18.9,42.5,2.2,1000.6,159.0
2024-06-28,Mumbai,61.44,104.74,33.19,8.33,0.839,18.0,28.9,72.3,1.7,998.5,91.2
2024-06-28,Bengaluru,29.75,54.97,21.01,7.7,0.576,29.46,29.9,81.3,7.1,1016.5,41.6
2024-06-28,Kolkata,82.14,145.07,25.78,10.64,0.897,22.62,27.7,68.0,4.6,1015.3,126.3
2024-06-28,Chennai,49.55,61.55,29.54,6.65,0.517,22.34,32.2,69.2,6.0,999.1,72.7
2024-06-28,Hyderabad,32.97,93.41,38.35,6.72,0.667,18.28,33.1,64.6,6.6,1004.1,54.1
2024-06-28,Ahmedabad,72.23,133.02,23.89,11.68,0.929,36.08,21.9,68.3,5.8,998.8,110.3
2024-06-28,Pune,50.89,60.37,21.27,9.8,0.524,21.33,25.6,53.0,3.6,1004.1,74.4
